Level,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Module Name,
10,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
11,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
20,"[wow64cpu.dll]",1,1,0.21,0.21,"wow64cpu.dll",
4,"[ntdll.dll]",11,3,2.30,0.63,"ntdll.dll",
5,"[ntdll.dll]",8,1,1.67,0.21,"ntdll.dll",
6,"[ntdll.dll]",7,1,1.46,0.21,"ntdll.dll",
7,"[ntdll.dll]",6,2,1.26,0.42,"ntdll.dll",
8,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
9,"[ntdll.dll]",4,2,0.84,0.42,"ntdll.dll",
10,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
11,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
12,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
24,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
25,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[msvcrt.dll]",10,3,2.09,0.63,"msvcrt.dll",
5,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
6,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
7,"[ntdll.dll]",4,3,0.84,0.63,"ntdll.dll",
8,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
5,"[msvcrt.dll]",2,1,0.42,0.21,"msvcrt.dll",
6,"[msvcrt.dll]",1,1,0.21,0.21,"msvcrt.dll",
5,"[KernelBase.dll]",1,1,0.21,0.21,"KernelBase.dll",
4,"[ws2_32.dll]",7,0,1.46,0.00,"ws2_32.dll",
5,"[ws2_32.dll]",7,0,1.46,0.00,"ws2_32.dll",
6,"[ws2_32.dll]",7,0,1.46,0.00,"ws2_32.dll",
7,"[ws2_32.dll]",6,0,1.26,0.00,"ws2_32.dll",
8,"[ws2_32.dll]",4,0,0.84,0.00,"ws2_32.dll",
9,"[ws2_32.dll]",2,0,0.42,0.00,"ws2_32.dll",
10,"[ws2_32.dll]",2,0,0.42,0.00,"ws2_32.dll",
11,"[ws2_32.dll]",2,0,0.42,0.00,"ws2_32.dll",
12,"[ws2_32.dll]",2,0,0.42,0.00,"ws2_32.dll",
13,"[mswsock.dll]",2,0,0.42,0.00,"mswsock.dll",
14,"[mswsock.dll]",2,0,0.42,0.00,"mswsock.dll",
15,"[mswsock.dll]",2,0,0.42,0.00,"mswsock.dll",
16,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
17,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
18,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
19,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
20,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
21,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
22,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
23,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
24,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
25,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
26,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
27,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
28,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
29,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
30,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
31,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
32,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
33,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
34,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
35,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
36,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
26,"[dnsapi.dll]",1,0,0.21,0.00,"dnsapi.dll",
27,"[dnsapi.dll]",1,0,0.21,0.00,"dnsapi.dll",
28,"[dnsapi.dll]",1,0,0.21,0.00,"dnsapi.dll",
29,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
9,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
10,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
11,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
12,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
13,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
14,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
15,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
16,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
17,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
18,"[ntdll.dll]",2,1,0.42,0.21,"ntdll.dll",
19,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
8,"[mswsock.dll]",1,0,0.21,0.00,"mswsock.dll",
9,"[mswsock.dll]",1,0,0.21,0.00,"mswsock.dll",
10,"[mswsock.dll]",1,0,0.21,0.00,"mswsock.dll",
11,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
12,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
13,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
24,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
25,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
8,"[FWPUCLNT.DLL]",1,0,0.21,0.00,"FWPUCLNT.DLL",
9,"[FWPUCLNT.DLL]",1,0,0.21,0.00,"FWPUCLNT.DLL",
10,"[rpcrt4.dll]",1,0,0.21,0.00,"rpcrt4.dll",
11,"[rpcrt4.dll]",1,0,0.21,0.00,"rpcrt4.dll",
12,"[rpcrt4.dll]",1,0,0.21,0.00,"rpcrt4.dll",
13,"[rpcrt4.dll]",1,0,0.21,0.00,"rpcrt4.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
24,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
25,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
26,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
7,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
8,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
9,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
17,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[user32.dll]",7,0,1.46,0.00,"user32.dll",
5,"[user32.dll]",7,0,1.46,0.00,"user32.dll",
6,"[user32.dll]",4,0,0.84,0.00,"user32.dll",
7,"[ntdll.dll]",3,0,0.63,0.00,"ntdll.dll",
8,"[ntdll.dll]",3,0,0.63,0.00,"ntdll.dll",
9,"[ntdll.dll]",3,0,0.63,0.00,"ntdll.dll",
10,"[wow64.dll]",3,0,0.63,0.00,"wow64.dll",
11,"[wow64.dll]",3,0,0.63,0.00,"wow64.dll",
12,"[wow64cpu.dll]",3,0,0.63,0.00,"wow64cpu.dll",
13,"[wow64.dll]",3,0,0.63,0.00,"wow64.dll",
14,"[wow64win.dll]",3,0,0.63,0.00,"wow64win.dll",
15,"[wow64win.dll]",3,3,0.63,0.63,"wow64win.dll",
7,"[win32u.dll]",1,0,0.21,0.00,"win32u.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
12,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
13,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
14,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
15,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
16,"[wow64win.dll]",1,1,0.21,0.21,"wow64win.dll",
6,"[ntdll.dll]",3,0,0.63,0.00,"ntdll.dll",
7,"[user32.dll]",3,0,0.63,0.00,"user32.dll",
8,"[user32.dll]",2,0,0.42,0.00,"user32.dll",
9,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
10,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
11,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
12,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
22,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
23,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
24,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
25,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
26,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
27,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
28,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
29,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
30,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
31,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
32,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
9,"[user32.dll]",1,0,0.21,0.00,"user32.dll",
10,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
11,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
12,"[uxtheme.dll]",1,0,0.21,0.00,"uxtheme.dll",
13,"[win32u.dll]",1,0,0.21,0.00,"win32u.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
22,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
23,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
24,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
25,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
26,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
27,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
28,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
29,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
30,"[wow64win.dll]",1,1,0.21,0.21,"wow64win.dll",
8,"[tiptsf.dll]",1,0,0.21,0.00,"tiptsf.dll",
9,"[tiptsf.dll]",1,0,0.21,0.00,"tiptsf.dll",
10,"[tiptsf.dll]",1,0,0.21,0.00,"tiptsf.dll",
11,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
12,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
13,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
14,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
23,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
24,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
25,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
26,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
27,"[wow64win.dll]",1,0,0.21,0.00,"wow64win.dll",
28,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
29,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
30,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
31,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
32,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
33,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[xmllite.dll]",6,0,1.26,0.00,"xmllite.dll",
5,"[xmllite.dll]",6,0,1.26,0.00,"xmllite.dll",
6,"[xmllite.dll]",6,2,1.26,0.42,"xmllite.dll",
7,"[xmllite.dll]",4,1,0.84,0.21,"xmllite.dll",
8,"[xmllite.dll]",3,0,0.63,0.00,"xmllite.dll",
9,"[xmllite.dll]",3,0,0.63,0.00,"xmllite.dll",
10,"[xmllite.dll]",3,1,0.63,0.21,"xmllite.dll",
11,"[nativrd2.dll]",2,0,0.42,0.00,"nativrd2.dll",
12,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
13,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
14,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
15,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
16,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
17,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
18,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
19,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
20,"[wow64cpu.dll]",2,0,0.42,0.00,"wow64cpu.dll",
21,"[wow64cpu.dll]",2,2,0.42,0.42,"wow64cpu.dll",
4,"[mscoree.dll]",5,0,1.05,0.00,"mscoree.dll",
5,"[mscoreei.dll]",3,0,0.63,0.00,"mscoreei.dll",
6,"[KernelBase.dll]",3,0,0.63,0.00,"KernelBase.dll",
7,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
24,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
25,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
26,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
8,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
7,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
13,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
14,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
17,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
5,"[mscoree.dll]",2,0,0.42,0.00,"mscoree.dll",
6,"[mscoree.dll]",2,0,0.42,0.00,"mscoree.dll",
7,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
8,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
9,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
17,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
23,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
24,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
25,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[kernel32.dll]",3,0,0.63,0.00,"kernel32.dll",
5,"[KernelBase.dll]",3,0,0.63,0.00,"KernelBase.dll",
6,"[ntdll.dll]",3,1,0.63,0.21,"ntdll.dll",
7,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
7,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
12,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
13,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
14,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
17,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
18,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
19,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[winhttp.dll]",2,0,0.42,0.00,"winhttp.dll",
5,"[winhttp.dll]",2,0,0.42,0.00,"winhttp.dll",
6,"[winhttp.dll]",2,0,0.42,0.00,"winhttp.dll",
7,"[winhttp.dll]",2,0,0.42,0.00,"winhttp.dll",
8,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
9,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
10,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
17,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[cryptsp.dll]",1,0,0.21,0.00,"cryptsp.dll",
5,"[cryptsp.dll]",1,0,0.21,0.00,"cryptsp.dll",
6,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
7,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[advapi32.dll]",1,0,0.21,0.00,"advapi32.dll",
5,"[advapi32.dll]",1,0,0.21,0.00,"advapi32.dll",
